id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1347163326971867138,Danielle Johnson,"London, UK ","Documentary & Current Affairs.
 24 Hrs in Police Custody - C4  |
Inside the Foreign Office - BBC2  |
The Great Formula Milk Scandal - C4",2009-03-04 13:15:57,455,531,1045,False,2021-01-07 12:49:00,"My 81 year old Grandad got the vaccine this morning!! Thank you, science!! One step closer to a hug...

#VaccineDay… https://t.co/7f7YsQf9u4",['VaccineDay'],Twitter for Android,0,12,False
1398537245481525249,Global Tribune,New Delhi,India's Fearless National Mind,2020-02-22 06:35:12,63,8,15,False,2021-05-29 07:10:37,"EU Agency Approves Pfizer-BioNTech Covid-19 Vaccines For 12-15 Years 
#EuropeanUnion #PfizerBioNTech #PfizerVaccine… https://t.co/sSwDezfFks","['EuropeanUnion', 'PfizerBioNTech', 'PfizerVaccine']",Twitter for Android,0,0,False
1355821464063242241,Lord of Glencoe,Glencoe Wood SCO,,2018-11-04 11:57:30,8,20,123,False,2021-01-31 10:13:21,"@BorisJohnson is begging #vdL for vaccines! 
@vdL is helping Britons to survive #EnglandVirus by not blocking 3,500… https://t.co/0WBi5w4aM0","['vdL', 'EnglandVirus']",Twitter for iPad,0,0,False
1436383038762487808,Jason Duncan Keith,In your kitchen,"“We all die, bro” ~ Hartsy 1972-2021",2011-05-31 04:59:36,742,1055,31828,False,2021-09-10 17:36:17,3/4 done. #GetVaccinated #stayawayfromme #5G #PfizerBioNTech #AstraZeneca #VaccinePassport https://t.co/xoZ220AZTl,"['GetVaccinated', 'stayawayfromme', '5G', 'PfizerBioNTech', 'AstraZeneca', 'VaccinePassport']",Twitter Web App,0,6,False
1406675206790434821,Arlyn,"Ontario, Canada",Arlyn FILCANADA,2015-10-16 23:07:28,28,139,633,False,2021-06-20 18:07:58,@margallo_lucio In Canada yes had both. #PfizerBiontech,['PfizerBiontech'],Twitter for iPhone,0,0,False
1347009550315122688,melistyle,"Los Angeles, California","Wait, what?",2009-01-23 02:54:36,185,186,139,False,2021-01-07 02:37:57,"Vaccinated - dose 2/2 ✔️
This for my family, my friends, my patients, and literally for EVERYONE. 
Here’s to the be… https://t.co/0Fbf5PWPjn",,Instagram,0,0,False
1358568135255879686,Mo,"Nottingham, England",Retired Glaswegian with very understanding Wife. Following Celtic since 60s & Patriots since 80s.,2014-08-04 21:12:03,87,298,884,False,2021-02-08 00:07:39,"@BBCNews From Media info, in simple terms UK is using 2 principle #vaccine, #AstraZeneca &amp; #PfizerBiontech. From re… https://t.co/sMWnXW1iLR","['vaccine', 'AstraZeneca', 'PfizerBiontech']",Twitter for Android,0,0,False
1369622210458042370,Ian 3.5% #FBPE 💙,Cornwall UK,"Science background now a Support Worker. Detest this Gov! Hate Brexit! Love Family, Food, Cornwall, Red Wine & Arsenal! #RejoinEU #NHS #Autism #BLM #GTTO 🐶😸😸",2011-07-18 12:54:18,4980,5368,11086,False,2021-03-10 12:12:35,When I had my 1st dose they wrote which arm. I assumed the 2nd would be the other arm otherwise why take note 🤔 The… https://t.co/S5KIQqdO5i,,Twitter for iPhone,0,5,False
1429825132739141633,Rap Tor,Philadelphia Pa.,#INDEPENDENT Immune to YOUR peer pressure YOUR ignorance YOUR fake beliefs. Answers to YOUR private fallacies&weird personal issues is in a mirror NOT TWITTER!,2009-06-11 20:06:35,1473,3179,28447,False,2021-08-23 15:17:31,"#Comirnaty for #Covid19 get #FDA approval. 

#FDA grants full approval to the #PfizerBioNTech #COVID #vaccine 
https://t.co/pXeKBPtjaS","['Comirnaty', 'Covid19', 'FDA', 'FDA', 'PfizerBioNTech', 'COVID', 'vaccine']",Twitter Web App,0,0,False
1348251774780645377,Georgie,"South East, England",Just a small town girl,2020-08-23 08:17:51,34,21,387,False,2021-01-10 12:54:07,"Worried about the COVID vaccine? I’m a NHS Dental Nurse, had my vaccine on Friday. 

My side effects:

-Painful arm… https://t.co/1MCtOubuWI",,Twitter for iPhone,0,0,False
1339636882263699458,Dr.Krutika Kuppalli,,"ID, Global Health, VHF, Pandemic Prep, Emerging Infections, & Health Policy MD| U.S. Congress COVID-19 expert witness x 2 | ELBI 2020 @JHSPH_CHS",2019-03-25 04:14:29,22286,593,7885,True,2020-12-17 18:21:36,Possibly- but @marynmck I got my first dose of the #PfizerBioNTech #CovidVaccine on Tuesday and honestly I had pain… https://t.co/MM2oBzjCWm,"['PfizerBioNTech', 'CovidVaccine']",Twitter Web App,0,29,False
1460581918295031809,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151937,465,593,False,2021-11-16 12:14:00,"The number of Covid-19 cases today, 16 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/QZtn42TtoP",,Twitter Web App,3,5,False
1368295700686069767,JΞRΞMY ☆ BL♜SS,Chicago . Phoenix . Memphis . NYC,"Pro Sports, Hard Facts, Good Friends, Loving Family, P.L.U.R., Jesus & Only the Best! @Penn_State",2013-01-03 22:04:57,743,4979,127019,False,2021-03-06 20:21:31,"@pfizer 💉 🛡 🦠 ❤️🤍💙 🦅 🗽 ✝️ 🇺🇸
@sam_vinograd  Closer ✈️ 🍎 to Y🔮u 💍 
👰🏻‍♀️ 👽 👼🏻👼🏻🍼🍼
#COVID19 #vaccination… https://t.co/bxYDHM66LO","['COVID19', 'vaccination']",Twitter for iPad,1,0,False
1424563103128178689,Ravneet Singh,"Mumbai, India",CS@IITD|WorldQuant|Microsoft|Movies|Travel|Adventure|Sports|Intellectual Conversations|Science|Workout&Fitness|Diet&Nutrition|Music&dance|IG: thefittravelerr,2016-11-21 17:42:50,28,94,296,False,2021-08-09 02:48:05,"https://t.co/ifx2ltatJc
I wonder why India is so adamant on refusing #moderna and #pfizerbiontech #vaccine even in… https://t.co/pejEJGp0cq","['moderna', 'pfizerbiontech', 'vaccine']",Twitter for Android,0,0,False
1346464768442318849,Ned Quirke,,4th Yr @ucdmedicine; Auditor/Chair @ucdmedsoc; Organiser @medicalsummit; Phlebotomist @svuh,2010-11-28 17:51:38,117,223,297,False,2021-01-05 14:33:11,Felling very privileged to have received the #PfizerBioNTech vaccine today. Huge congratulations to all the teams… https://t.co/GzMdxYtasE,['PfizerBioNTech'],Twitter for iPhone,1,42,False
1352153632393801730,Laszlo Szegedi Dr⚖§ #FBPE🇪🇺🇬🇧🇭🇺,Earth,"""It is better not to go to church as an atheist than to hate as a churchgoing believer.""#Asperger💙 #History #Politics #HumanRights #ElectoralReform #WHUFC",2017-09-22 15:35:46,1213,1803,3573,False,2021-01-21 07:18:42,"@RussellScott1 @SSmith9591 @PeterKGeoghegan @openDemocracy #PfizerBioNTech : single dose about 52% effective, secon… https://t.co/V8PIt2DBsi",['PfizerBioNTech'],Twitter Web App,0,1,False
1457737398893252608,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151683,465,577,False,2021-11-08 15:50:54,"The number of Covid-19 cases today, 08 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/0DwqHTDpXL",,Twitter Web App,1,4,False
1348571801509654528,Robert Palin,Leeds,"Anaesthetic trainee in W Yorkshire.  Simulation training, FOAMed. Returning to twitter after a long break!",2010-12-27 22:04:13,209,151,251,False,2021-01-11 10:05:47,A triumph for science and collaboration! #PfizerBioNTech https://t.co/jxXQjVIFP8,['PfizerBioNTech'],Twitter for iPhone,0,9,False
1339227682094059520,Love Truth Faith ❤️,,Spiritual warrior. Love is my weapon. Truth is my ammo. Faith is my shield. Former Lib #WalkAway. #MAGA is the way. #KAG is love. Positive vibrations 🎶🕉️❤️,2017-11-09 23:25:52,220,1143,2386,False,2020-12-16 15:15:35,Tragedy. Another life taken by corporate greed and the evil pharmaceutical companies. #vaccination #vaccine… https://t.co/1YcShyQpR6,"['vaccination', 'vaccine']",Twitter Web App,0,0,False
1342560876688244736,Social News Daily,,Social News Daily is a popular destination for social media news. Like us on Facebook: http://t.co/hjHOiY7fii,2011-05-28 05:47:18,3678,209,42,False,2020-12-25 20:00:31,US already started distributing the vaccines to 1M residents! Considering to receive yours soon? We've narrowed dow… https://t.co/BpmGno3uHI,,Buffer,0,0,False
1365390916131971078,Miguel C. Santoscoy,"Ames, IA","Ph.D. Candidate #CellMembranes 🦠,#SyntheticBiology 🧬, #AFM 🔬| #sciencecom 🧐, #Languages 🇩🇪 🖥 ,#Bass 🎸|#Mexican 🇲🇽",2016-09-16 21:00:36,144,591,1476,False,2021-02-26 19:58:56,My mom just got vaccinated!!  #PfizerBioNTech #CovidVaccine https://t.co/0MIwt93lYy,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,4,False
1339495590116302848,Hussain Maqbool Ahmed,"Edmonton, Alberta, CAN",Nurse_Educator_Researcher_Ethicist,2013-04-01 07:06:59,260,459,7860,False,2020-12-17 09:00:09,"@SE_MacDonald And few injections at the end to represent #COVID19 #vaccines? 

#PfizerBioNTech #CovidVaccine","['COVID19', 'vaccines', 'PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,0,False
1355463013575380992,D B,,Annoyed,2020-12-22 15:19:59,0,12,6,False,2021-01-30 10:29:00,"@vonderleyen if evil had a face it would resemble yours.
#COVID19 #vaccine #virus #eu #EuropeanUnion… https://t.co/PXhiD6T2oU","['COVID19', 'vaccine', 'virus', 'eu', 'EuropeanUnion']",Twitter for Android,0,0,False
1375564982562197504,The Win Ott 🇺🇸,"South Carolina, USA","Naturalist, photographer, anti-fascist, actor, and parent. All opinions expressed are strictly my own. Occasionally condescending, sorry. #blacklivesmatter",2016-08-15 23:47:17,276,543,51173,False,2021-03-26 21:47:03,"Aw yeah... I gots all my shots!
#PfizerBioNTech #vaccinated 
#TenFeetTallAndBulletproof! https://t.co/lcHsh861r1","['PfizerBioNTech', 'vaccinated', 'TenFeetTallAndBulletproof']",Twitter for iPhone,0,8,False
1342733628548251648,Khaleej Times,United Arab Emirates,"The official Twitter feed of Khaleej Times, the UAE's first and leading English daily
https://t.co/OaJ0rBBfak",2009-01-11 07:56:56,603046,1162,531,True,2020-12-26 07:26:58,"Covid-19 coronavirus will stay with us for next 10 years: @BioNTech CEO 

#PfizerBioNTech #CovidVaccines  https://t.co/04lymNxwGh","['PfizerBioNTech', 'CovidVaccines']",Twitter Web App,19,29,False
1430162368848297984,tina velasco,"Manila, Philippines",,2010-03-25 05:02:10,1054,724,1034,False,2021-08-24 13:37:34,Talk about branding 😬#PfizerBiontech https://t.co/tu9nKUrkhH,['PfizerBiontech'],Twitter for iPhone,0,0,False
1348563660046667778,Carla,"Marikina City, Philippines","Yup, I’m that girl.",2009-11-23 12:14:59,136,98,514,False,2021-01-11 09:33:26,Why are you gonna settle for anything less if you have the best? #Pfizer #PfizerVaccine #PfizerVaccine #PfizerBioNTech @pfizer,"['Pfizer', 'PfizerVaccine', 'PfizerVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,1,False
1354838645362987016,"Nicole Lieberman, PhD","Seattle, WA","Staff scientist at UW Virology. PhD in molecular biochemistry. Love my family, my job, and the outdoors. 🇨🇦",2016-08-26 16:04:30,58,83,472,False,2021-01-28 17:07:59,So grateful to get #PfizerBioNTech #CovidVaccine dose #2 today at 25 weeks #pregnant! Safe for me and safe for baby… https://t.co/YyeQX1QWUb,"['PfizerBioNTech', 'CovidVaccine', 'pregnant']",Twitter for iPhone,0,17,False
1350526392304246788,Miami Mercenary,Earth,"Just chill and say FUCK IT!!! 420


Remember always know where your towel is.",2014-04-30 23:22:15,32,40,154,False,2021-01-16 19:32:38,I got mine #PfizerBioNTech past Wednesday. 1st dose,['PfizerBioNTech'],UberSocial for Android,0,0,False
1362843969022025730,Housty Dude #FBPE #3.5% 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧,Northamptonshire,Brit-Scot and pro-European. Fed up with cuts to our public services. Views are my own. #OrdainedDudeistPriest,2018-03-02 23:26:11,1282,1725,3333,False,2021-02-19 19:18:17,Had my 1st #PfizerBiontech #Covid-19 #Vaccination #Injection today. Please log yours in the #ZoeApp when you get yo… https://t.co/QbHmGt8Y6A,"['PfizerBiontech', 'Covid', 'Vaccination', 'Injection', 'ZoeApp']",Twitter for iPhone,1,1,False
1341120442174599168,pdjmoo,USA and Global,"🌿 ONE PLANET, ONE HUMANITY, ONE #ENVIRONMENT 🌿Without #Nature We Do Not Exist. 🌿 Her Health, IS Our Health 🌿 #Climate #Biodiversity #Ecosystems",2009-03-09 19:21:19,5266,4052,52584,False,2020-12-21 20:36:44,"@AmyMek @naomirwolf #CovidVaccine 
🆘 No wonder they wanted protection from liability. It's all on taxpayers now.
Th… https://t.co/kc2RYwkiQv",['CovidVaccine'],Twitter for iPhone,0,0,False
1345344579441192960,Tamina Rashell 💙 #RejoinEU,,"Pro EU  & Value NHS.  Interests Travel, Politics & theatre /film.  Retweets not endorsements.",2019-12-18 18:27:04,3163,5000,67308,False,2021-01-02 12:21:57,@SkyNews @SkyNewsAdele A clear message that supports the science. #Biontech #PfizerBioNTech,"['Biontech', 'PfizerBioNTech']",Twitter Web App,1,1,False
1360693114520948740,David Usharauli,USA,Scientist | Immunologist | Biotech | Co-Founder | https://t.co/YrHAo6sHvd | Microbiota | Tregs | Formerly @sanofipasteur | @VaxDesign | @NIH,2014-12-28 20:33:39,1295,27,6537,False,2021-02-13 20:51:33,"There is so much data in this paper. Well done.

B.1.351 variant is on average 100-fold more resistant to neutraliz… https://t.co/bqQlAg5Wh2",,Twitter Web App,7,9,False
1348439508564504578,Canadian Advocacy Centre 4 Health Safety & Justice,Canada ,#CACHSJ advocates for #civilrights #humanrights #digital #information & #privacyrights; #healthsovereignty  #mentalhealth rights; #workerrights #employmentlaw,2020-09-10 19:03:53,606,2050,735,False,2021-01-11 01:20:06,"@crashoverrideee #COVID19 Vaccine Update for #PfizerBioNTech - 5,052 'Health Impact Events' in the first 5 days of… https://t.co/mXvQZkipx8","['COVID19', 'PfizerBioNTech']",Twitter Web App,0,1,False
1446209267128848385,Martin,"Greater Manchester, UK",🏳️‍🌈#mentalhealth #ocd #veggie,2020-10-11 10:15:20,106,280,181,False,2021-10-07 20:22:13,so @pfizer using aborted foetal tissues to test their vaccine...absolutely scandalous and unforgivable!… https://t.co/6nYNmESKbM,,Twitter Web App,0,0,False
1342688413288431616,Green Parrot,,,2020-11-02 06:29:20,5,10,213,False,2020-12-26 04:27:18,Tony Blair makes a good point! One shot for everyone to curb the pandemic NOW! #SARSCoV2  #vaccination… https://t.co/TMNhM7ena8,"['SARSCoV2', 'vaccination']",Twitter Web App,0,1,False
1351129522431807493,Nihat Agdac,Planet Earth,Violinist,2011-06-16 13:30:45,548,987,4544,False,2021-01-18 11:29:15,Getting vaccines from both #Turkey ( #Sinovac ) and the #EU ( #PfizerBioNTech ) is a huge opportunity for the… https://t.co/mgD7RPXZAM,"['Turkey', 'Sinovac', 'EU', 'PfizerBioNTech']",Twitter for iPhone,0,2,False
1353743374780682246,"Jignesh A. Patel, MD","Brooklyn, NY","Persist to prevail. Father, husband and a dreamer. Tweets = my own. JACC-CR Editorial board member.
#ACCFIT #IC
https://t.co/LLJjf0sRVk…",2019-01-17 08:12:19,4823,234,835,False,2021-01-25 16:35:46,"Mixed feelings of joy, relief &amp; anxiety. Received 2nd dose of Pfizer COVID-19 vaccine today. I Experienced severe m… https://t.co/CyJ0A0H9cQ",,Twitter for Android,0,7,False
1366132433578508291,Tango AlphaRomeo Alpha,"New York, USA",Tech. Data. Science. but in my spare time Gardening. Music. Animals. Beer. Foodie. I like to McGyvrer stuff. I miss live concerts. 🎶😷🗽🇺🇸🇨🇦,2020-09-14 20:55:52,71,859,11163,False,2021-02-28 21:05:28,I don’t know if anyone really cares but....my asthmatic lungs are happy...I got my 1st COVID-19 shot today 😝👏💕… https://t.co/5Ksx1U3Ckx,,Twitter for iPhone,0,0,False
1462115064777949184,BizToc,,"The Whole Business World on a Single Page.
By @thomas & Backed by @mcuban",2009-08-10 02:32:04,111,2,4,False,2021-11-20 17:46:10,C.D.C. Endorses Covid Vaccine Booster Shots for All Adults #drugstores #vaccineboostershots #pfizerbiontech… https://t.co/jitbHACIxx,"['drugstores', 'vaccineboostershots', 'pfizerbiontech']",BizToc News,0,0,False
1338223933993197574,Tamer Yazar,Turkey-Israel,"Im Market Analyst, also Editor... working (freelance) for some companies that need analysis for their products in Int. Markets 
- Instagram :  tamervisits -",2009-09-17 16:45:16,1301,78,339,False,2020-12-13 20:47:03,"What kind of #America will he leave behind?
-
#Trump #DonaldTrump #JoeBiden #NewYork #Washington #WhiteHouse… https://t.co/kImRJ2Yjxs","['America', 'Trump', 'DonaldTrump', 'JoeBiden', 'NewYork', 'Washington', 'WhiteHouse']",TweetDeck,0,0,False
1344596598739886082,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",2010-12-28 19:17:39,1391,2203,57582,False,2020-12-31 10:49:45,"#OxfordAstraZeneca vaccine rollout plan changed following approval 

Why start fiddling with timeline for 2nd dose… https://t.co/ladfZg3SCS",['OxfordAstraZeneca'],Twitter for iPad,0,1,False
1350181166628925440,STOPCOMMONPASS.ORG,Global,"'Trust' is not carte-blanche for erosion of our liberty, privacy, & the pursuit of global control.

TG: https://t.co/V4DbS0rzlJ
Email: stopcommonpass@pm.me",2020-10-25 20:33:33,891,184,846,False,2021-01-15 20:40:49,"UPDATED: Fair warning, the majority of mainstream media &amp; pro #immunitypassports individuals will give you all the… https://t.co/kEOQhrX9F6",['immunitypassports'],Twitter Web App,7,13,False
1397406281409781764,Options Trading Enthusiast,"Mumbai, India",,2021-05-10 04:10:50,36,294,263,False,2021-05-26 04:16:34,Today's gainers and losers. Couldn't post all due to restricted number of pics. You can check it out here… https://t.co/svxNy4tLEc,,Twitter Web App,0,0,False
1429858510842572804,𝓝𝓪𝓲𝓵𝓪𝓱 💐,Commonwealth of Heaven,𝓐𝓫𝓸𝓾𝓽 𝓶𝔂 𝓕𝓪𝓽𝓱𝓮𝓻'𝓼 𝓫𝓾𝓼𝓲𝓷𝓮𝓼𝓼. 𝓗𝓮 𝓲𝓼 𝓶𝓪𝓴𝓲𝓷𝓰 𝓐𝓛𝓛 𝓽𝓱𝓲𝓷𝓰𝓼 𝓷𝓮𝔀. 🌱 2𝓷𝓭𝓒𝓸𝓻𝓲𝓷𝓽𝓱𝓲𝓪𝓷𝓼 5:17 // 𝓔𝔃𝓮𝓴𝓲𝓮𝓵 36:26,2021-04-26 04:34:39,119,858,15849,False,2021-08-23 17:30:09,"Pay attention to the language.

“…the first to secure such Food and Drug Administration validation AS health author… https://t.co/6U5aiLLUVE",,Twitter for iPhone,0,0,False
1343316808837844992,Eric Deckard,"Bordeaux, France",Migration mastodon : @Eric_Deckard@mamot.fr Tout flatteur vit aux dépens de celui qui l'écoute.#StopDictatureSanitaire #Macronavirus,2016-11-29 17:03:57,953,2480,10506,False,2020-12-27 22:04:19,"Now that they have delivered the #COVID ー 19 #vaccine in 6 months, are we waiting for the #AIDS and #ebola vaccines… https://t.co/9Cybo2wYnd","['COVID', 'vaccine', 'AIDS', 'ebola']",Twitter Web App,1,0,False
1414570911328608261,Oxford Immunotec Europe,United Kingdom,Disclaimer: https://t.co/KlztSrwniJ,2019-02-13 11:39:29,219,157,255,False,2021-07-12 13:02:41,"#PfizerBioNTech have provided an update on their #COVID19 vaccine booster programme, having seen encouraging data f… https://t.co/AQ6ujrnGzG","['PfizerBioNTech', 'COVID19']",Twitter Web App,1,2,False
1381891596459859969,Prof. Guy Ashton,,Professor of tropical medicine and infectious diseases.,2020-03-18 07:59:46,238,249,32754,False,2021-04-13 08:46:45,"Off for my second vaccine, then work. 👋💉
#Cured #PfizerBioNTech https://t.co/lhFDKsSpXs","['Cured', 'PfizerBioNTech']",Twitter for Android,0,4,False
1355226432419606535,Meredith Farrell,"Philadelphia, PA","Communications and social media manager for @KimmelCancerCtr. Editor, writer, animal lover. Opinions are my own.",2018-07-11 19:32:21,83,202,89,False,2021-01-29 18:48:55,"One down, one to go! 👏🏻💪🏻 @TJUHospital #COVID19 #vaccine #PfizerBioNTech https://t.co/klyAJ9bdZl","['COVID19', 'vaccine', 'PfizerBioNTech']",Twitter for iPhone,1,2,False
1347906878303424512,H_Fadaee,,,2018-07-30 04:01:15,40,16,554,False,2021-01-09 14:03:37,"@Maryam_Rajavi-#Iran

Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Th… https://t.co/S6dI2s0D0I","['Iran', 'PfizerBioNTech', 'vaccines']",Twitter Web App,3,2,False
1373000782707097604,Just Me,United Kingdom of Unicorns,Person of Talent. Girly swot. Trekkie. #jesuiseuropean. innit. 🇪🇺🇬🇧🇮🇳🕷,2010-05-01 18:46:35,423,519,41027,False,2021-03-19 19:57:50,@Sillyshib @JohnWest_JAWS @TechnicallyRon @jonsnowC4 @WillBlackWriter My poor dad ☹️ We’ve done everything asked of… https://t.co/BUCR7janf2,,Twitter for iPhone,4,10,False
1339974516387303430,Ubah Ali,"Rochester, MN",Journalist @KTTCTV/@FOX47Roch | Engaged-Storyteller|Family Oriented| Avocado 🥑Enthusiast| @StCloudState Alumna 🐾|Opinions are my own |📧uali@kttc.com,2014-09-08 15:32:48,1095,202,930,True,2020-12-18 16:43:14,"COVID-19 VACCINE: A historic day for @MayoClinic as six employees received the Pfizer vaccine Friday morning. 

- T… https://t.co/ArFmXxM8Lc",,Twitter for iPhone,0,2,False
1365733788874072066,Mounir Hamzaoui,"Paris, France",Tunisian Engineer Working  @ Canal + Groupe        Living in France,2013-05-24 00:47:04,497,2277,222,False,2021-02-27 18:41:24,"If we don’t vaccinate all at the same time, one of those variants will overcome the efficiency of the current vacci… https://t.co/9aBXVUiQta",,Twitter for iPhone,0,0,False
1367925734396882954,Jack 🍀🍓🍒🥑🍗🍳🚴‍♂️☀️🇳🇱🎸,Nederland,"Chemical Engineer PhD, real fact based science, real money (Au,Ag),
real food (gardening), real music, cyclocross&MTB",2017-09-15 16:20:17,123,478,5118,False,2021-03-05 19:51:24,"Experimental ""vaccines"" clinical trial end dates. #PfizerBiontech #moderna #AstraZeneca
Until then anyone taking a… https://t.co/dZeYnUlWvH","['PfizerBiontech', 'moderna', 'AstraZeneca']",Twitter for Android,0,0,False
1346100205121372161,Shahar Laks,,M.D. Candidate at Medical College of Georgia | Advocate for women’s health | UGA 2019,2020-08-21 16:10:07,69,157,119,False,2021-01-04 14:24:32,"For my family, loved ones, and future patients. Great start to the new year! #vaccinated #PfizerBioNTech https://t.co/dl49D5dL9Y","['vaccinated', 'PfizerBioNTech']",Twitter for iPhone,0,8,False
1396853007170506756,Rodney J Ho,,Rodney JY Ho is a Professor of University of Washington Sch of Pharmacy & Medicine; Founding Exec Dir of WE-REACH-a national Hub; Expt on medcine-Cancer & AIDS,2020-11-23 15:45:56,4,1,5,False,2021-05-24 15:38:03,Good News on #Covid19 #vaccines protection &amp; #effectiveness against Indian (and British)variant. @Dulcie_Lee &amp; Alex… https://t.co/CTZULhcL97,"['Covid19', 'vaccines', 'effectiveness']",Twitter Web App,0,0,False
1377712576465887235,Sue Crowther,"East Midlands, England",Thriving scapegoat child of a narcissistic mother (No Contact).,2017-01-13 09:43:49,684,408,6944,False,2021-04-01 20:00:49,"I’ve had both Pfizer vaccines with no side effects at all. 😁
#Pfizer #PfizerBioNTech #PfizerCovidVaccine","['Pfizer', 'PfizerBioNTech', 'PfizerCovidVaccine']",Twitter for iPhone,0,0,False
1347936657312526337,Mortina,Parma,She/Her- lvl 27 - INFJ - Ravenclaw,2011-05-09 15:10:56,66,617,20790,False,2021-01-09 16:01:57,Jan 13 I’ll be vaccinated. Feels like finally seeing the light at the end of the tunnel #covid #vaccine #PfizerBioNTech,"['covid', 'vaccine', 'PfizerBioNTech']",Twitter for iPhone,0,0,False
1364223993243332611,Knut Moe,Dublin,"Dublin-based GP | Assoc. Clinical Prof, UCD | Medical Director https://t.co/Vy79uDumS3 | Business grad, Irish despite the name, dad to 2 lunatics. LFC Fan. All views my own.",2009-03-05 01:13:01,2805,2097,14471,False,2021-02-23 14:42:00,"Lots of happy, smiling over 85 years olds delighted to get first dose of #PfizerBioNTech vaccine in @ChurchtownGP t… https://t.co/MIZxCwkNQR",['PfizerBioNTech'],Twitter for iPhone,24,724,False
1371758205550870528,MyBananaRepublic,,,2014-05-21 06:48:46,3,142,245,False,2021-03-16 09:40:16,#paracetamol #AstraZeneca #PfizerBioNTech When surgery call me I will ask them what choice of vaccine I have?,"['paracetamol', 'AstraZeneca', 'PfizerBioNTech']",Twitter for Android,0,0,False
1366959383280689152,timethief former paralegal judicial clerk,"Salish Sea, B.C.","Center left Canadian progressive - retired law librarian,  secular humanist, anti-fascist, anti-racist, pro-equality, pro-science & pro-choice #cdnpoli #bcpoli",2008-05-19 20:25:15,3592,4153,94346,False,2021-03-03 03:51:28,#Sanofi to help produce 100 million #PfizerBioNTech vaccine doses. Sanofi will fill and pack millions of doses of P… https://t.co/mCVHMvjQGV,"['Sanofi', 'PfizerBioNTech']",Twitter Web App,1,3,False
1368217650841653252,Private Museum Tours,"Manhattan, NY","Private Museum Tours & Art Advisory. We post/share art & cultural happenings in NYC. Due to demands, we will be launching more virtual programs. Join us!",2013-06-21 16:20:08,475,302,97,False,2021-03-06 15:11:22,We are ready to share our art adventures with you &amp; fully vaccinated!  Book us today! #CovidVaccine #PfizerVaccine… https://t.co/5LKM8Igod5,"['CovidVaccine', 'PfizerVaccine']",Twitter for iPhone,0,0,False
1339010485308502022,Jackson Health System,"Miami, FL","Jackson Health System is an internationally recognized academic medical system offering services ranging from routine care to rare, life-saving procedures.",2009-09-02 20:35:16,7445,831,1941,False,2020-12-16 00:52:31,"More than 1,000 Jackson employees have successfully received their first dose of the #PfizerBioNTech #COVID19 vacci… https://t.co/NvzTmImobi","['PfizerBioNTech', 'COVID19']",Twitter for iPhone,11,84,False
1350422840802205696,W Bonnaud-Dowell,,"Compare & contrast. Researcher, former EU | 🇬🇧,🇫🇷 &🇪🇺 | #healthcare #nephrology #transplant #tech #ehealth #EU #policy #pinksocks. ❤️Chamonix",2016-01-20 19:56:24,985,538,17841,False,2021-01-16 12:41:09,"Thrilled to have received my first dose of COVID vaccine. Certainly humbling to think all the scientists, medics, c… https://t.co/L73yFTzaoF",,Twitter for iPhone,0,2,False
1429896824031268866,A,"Buford, GA",Hospitalist 🏥💊🩺. Mostly cranky. Laughing both with & at you. Opinions are my own blah blah don’t reflect those of my employer yadda yadda.,2015-07-29 19:21:57,142,1625,4206,False,2021-08-23 20:02:23,👏🏻 🙌🏻👏🏻 🙌🏻 go get your #PfizerBiontech #COVID19Vaccine 💉 https://t.co/SxRRUNlsAW,"['PfizerBiontech', 'COVID19Vaccine']",Twitter for iPhone,0,1,False
1460932683630977025,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151937,465,593,False,2021-11-17 11:27:49,"The number of Covid-19 cases today, 17 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/CVqXVVYuSG",,Twitter Web App,2,6,False
